,#queryName,queryLength,firstQueryPos,lastQueryPos,hitName,hitLength,firstHitPos,lastHitPos,frame,hitDescription,numberOfHits,coverage,identity,evalue,score,hspLength,relIdentity
1719,4652_g,2103,277.0,2010.0,C6KSU0,987.0,457.0,984.0,1.0,Putative uncharacterized protein,6,0.24,101.0,9e-22,111.0,234.0,0.44
1720,4653_g,894,14.0,843.0,Q7R9G1,605.0,305.0,574.0,1.0,Cardiolipin synthetase,22,0.44,157.0,3e-77,288.0,267.0,0.59
1721,4654_g,3528,67.0,834.0,Q8IEK0,1333.0,270.0,487.0,1.0,Putative uncharacterized protein,5,0.2,79.0,1e-18,102.0,260.0,0.31
1722,4655_g,408,10.0,216.0,C0H4N5,5846.0,3675.0,3764.0,1.0,"Dynein heavy chain, putative",30,0.01,37.0,3e-13,79.0,68.0,0.55
1723,4656_g,3414,2611.0,3357.0,Q4YYL8,302.0,51.0,299.0,1.0,Putative uncharacterized protein (Fragment) ,11,0.82,97.0,1e-47,198.0,249.0,0.39
1724,4657_g,4008,151.0,3810.0,Q8I5H0,1461.0,42.0,1349.0,1.0,Conserved Plasmodium protein,7,0.16,93.0,9e-35,155.0,238.0,0.4
1725,4658_g,39,,,,,,,,,0,,,,,,
1726,4659_g,468,106.0,450.0,C6KSP8,194.0,30.0,144.0,1.0,"Mitochondrial ribosomal protein L24, putative ",30,0.59,100.0,2.9999999999999998e-55,219.0,115.0,0.87
1727,4660_g,237,1.0,231.0,B3L811,94.0,1.0,78.0,1.0,Putative uncharacterized protein,4,0.83,51.0,7e-15,84.0,78.0,0.66
1728,4661_g,2160,1.0,1116.0,Q7RIU9,704.0,271.0,598.0,1.0,Putative uncharacterized protein PY03517 ,8,0.53,149.0,5e-52,211.0,372.0,0.41
1729,4662_g,921,520.0,855.0,Q7RIU9,704.0,110.0,205.0,1.0,Putative uncharacterized protein PY03517 ,3,0.16,50.0,1e-09,69.0,112.0,0.45
1730,4663_g,345,,,,,,,,,0,,,,,,
1731,4664_g,3495,304.0,1947.0,B3L9B5,2906.0,250.0,718.0,1.0,Putative uncharacterized protein,6,0.1,156.0,1.0000000000000001e-81,310.0,295.0,0.53
1732,4665_g,3975,1183.0,2070.0,A8XQN5,376.0,47.0,305.0,1.0,Protein CBG17156,1,0.79,65.0,6e-06,59.0,297.0,0.22
1733,4666_g,1447,277.0,987.0,Q8ID63,3265.0,651.0,873.0,1.0,Putative uncharacterized protein,24,0.07,64.0,3e-11,75.0,241.0,0.27
1734,4667_g,1284,34.0,501.0,Q8I4X6,460.0,212.0,373.0,1.0,Conserved Plasmodium protein,2,0.37,57.0,3e-13,82.0,168.0,0.34
1735,4668_g,1650,88.0,1644.0,Q7RSL2,576.0,21.0,575.0,1.0,Putative uncharacterized protein PY00343 ,11,1.05,279.0,5e-132,477.0,605.0,0.47
1736,4669_g,510,1.0,297.0,Q8I461,2393.0,1.0,90.0,1.0,Cation transporting P-ATPase,6,0.04,45.0,4e-14,82.0,100.0,0.45
1737,4670_g,3189,208.0,1584.0,Q8IKQ1,3455.0,1793.0,2389.0,1.0,Putative uncharacterized protein,4,0.09,126.0,7e-51,208.0,323.0,0.4
1738,4671_g,72,,,,,,,,,0,,,,,,
1739,4672_g,1950,4.0,1497.0,Q7RPW7,525.0,18.0,477.0,1.0,Coronin (Fragment),30,0.98,241.0,9e-133,479.0,513.0,0.47
1740,4673_g,1050,1.0,1035.0,C0H5D7,473.0,1.0,341.0,1.0,Translation initiation factor EIF-2B gamma ,30,0.74,190.0,8e-101,372.0,350.0,0.55
1741,4674_g,423,130.0,390.0,Q8IIF8,113.0,17.0,100.0,1.0,"Heat shock factor binding protein 1, putative ",3,0.77,35.0,3e-07,59.0,87.0,0.41
1742,4675_g,2298,373.0,2292.0,O97226,593.0,55.0,593.0,1.0,"IBR domain protein, putative",30,0.64,169.0,3e-82,312.0,377.0,0.45
1743,4676_g,2064,835.0,2046.0,Q8IE57,527.0,164.0,525.0,1.0,Putative uncharacterized protein,30,0.77,214.0,2e-101,375.0,405.0,0.53
1744,4677_g,735,1.0,714.0,B3L9N9,256.0,1.0,253.0,1.0,Putative uncharacterized protein,30,1.0,88.0,5e-35,152.0,255.0,0.35
1745,4678_g,762,1.0,216.0,Q8IKU9,336.0,145.0,216.0,1.0,Putative uncharacterized protein,30,0.21,55.0,7e-26,122.0,72.0,0.77
1746,4679_g,123,,,,,,,,,0,,,,,,
1747,4680_g,3660,235.0,3660.0,A5KAN8,2060.0,75.0,1208.0,1.0,"Lysine decarboxylase, putative",30,0.57,723.0,0.0,1327.0,1173.0,0.62
1748,4681_g,1804,1465.0,1740.0,B3L370,2406.0,785.0,876.0,1.0,Putative uncharacterized protein,16,0.04,73.0,2e-35,156.0,92.0,0.8
1749,4682_g,426,136.0,420.0,Q4YNH7,133.0,40.0,133.0,1.0,Putative uncharacterized protein,7,0.71,42.0,3e-12,76.0,95.0,0.45
1750,4683_g,121,,,,,,,,,0,,,,,,
1751,4684_g,396,16.0,393.0,C0H5B2,213.0,88.0,213.0,1.0,Peptidyl-prolyl cis-trans isomerase,5,0.59,87.0,2e-44,182.0,126.0,0.7
1752,4685_g,2373,64.0,2202.0,Q8IEH9,830.0,47.0,796.0,1.0,"DEAD box helicase, putative",9,0.49,187.0,5e-92,344.0,410.0,0.46
1753,4686_g,147,,,,,,,,,0,,,,,,
1754,4687_g,249,,,,,,,,,0,,,,,,
1755,4688_g,197,,,,,,,,,0,,,,,,
1756,4689_g,3453,133.0,3435.0,Q8IHS3,1464.0,24.0,1459.0,1.0,Conserved Plasmodium protein,8,0.25,159.0,7e-57,228.0,369.0,0.44
1757,4690_g,513,190.0,507.0,Q4Z753,282.0,51.0,194.0,1.0,Putative uncharacterized protein (Fragment) ,4,0.51,45.0,1e-09,67.0,144.0,0.32
1758,4691_g,825,7.0,363.0,Q8I588,614.0,5.0,123.0,1.0,Conserved Plasmodium membrane protein ,4,0.19,53.0,4.0000000000000004e-23,114.0,119.0,0.45
1759,4692_g,318,1.0,234.0,Q8IB89,85.0,1.0,78.0,1.0,Putative uncharacterized protein,9,0.92,65.0,1.0000000000000001e-34,150.0,78.0,0.84
1760,4693_g,2496,526.0,2391.0,Q8IB88,630.0,135.0,621.0,1.0,Putative uncharacterized protein,30,0.33,75.0,1.9999999999999998e-32,146.0,210.0,0.36
1761,4694_g,399,37.0,390.0,Q7RFS8,2227.0,1339.0,1414.0,1.0,"CPSF A subunit region, putative",3,0.05,46.0,9e-13,77.0,118.0,0.39
1762,4695_g,1062,,,,,,,,,0,,,,,,
1763,4696_g,1434,166.0,1431.0,Q8I3X5,2763.0,2254.0,2724.0,1.0,Putative uncharacterized protein,15,0.17,242.0,3e-130,471.0,471.0,0.52
1764,4697_g,3942,1.0,363.0,A5KAN8,2060.0,1249.0,1370.0,1.0,"Lysine decarboxylase, putative",7,0.06,51.0,4e-16,93.0,122.0,0.42
1765,4698_g,1524,196.0,876.0,F0V8Y1,438.0,189.0,430.0,1.0,Putative uncharacterized protein,30,0.57,79.0,8.000000000000001e-24,117.0,248.0,0.32
1766,4699_g,3783,37.0,3675.0,Q8IBF6,1331.0,16.0,1312.0,1.0,"Transcription factor with AP2 domain(S), ",27,0.26,208.0,1e-114,421.0,345.0,0.61
1767,4700_g,2134,131.0,2014.0,A5KE35,5103.0,169.0,689.0,2.0,Putative uncharacterized protein,6,0.05,65.0,6e-21,108.0,252.0,0.26
1768,4701_g,579,,,,,,,,,0,,,,,,
1769,4702_g,1101,1.0,873.0,Q7RPR9,634.0,1.0,320.0,1.0,Putative uncharacterized protein PY01387 ,6,0.5,163.0,7e-82,309.0,320.0,0.51
1770,4703_g,204,,,,,,,,,0,,,,,,
1771,4704_g,1502,96.0,557.0,Q7RPS0,294.0,19.0,190.0,3.0,Putative uncharacterized protein PY01386 ,6,0.59,82.0,8e-35,154.0,172.0,0.48
1772,4705_g,3937,3358.0,3933.0,E2BKE9,315.0,9.0,311.0,-2.0,Putative uncharacterized protein (Fragment) ,30,0.61,81.0,2e-17,97.0,192.0,0.43
1773,4706_g,1524,1.0,1524.0,Q8I666,542.0,1.0,458.0,1.0,Conserved Plasmodium protein,30,0.94,309.0,8e-170,602.0,510.0,0.61
1774,4707_g,1222,803.0,1207.0,C0H4F3,152.0,7.0,151.0,2.0,BIS(5'-nucleosyl)-tetraphosphatase (Diadenosine ,30,0.97,82.0,2e-31,142.0,147.0,0.56
1775,4708_g,1026,94.0,729.0,H0Z4B7,595.0,378.0,541.0,1.0,Uncharacterized protein (Fragment),30,0.19,68.0,2e-27,128.0,111.0,0.62
1776,4709_g,3234,,,,,,,,,0,,,,,,
1777,4710_g,2262,2.0,1839.0,G1D8W1,873.0,143.0,833.0,1.0,Polymerase protein (Fragment),30,0.64,235.0,5e-132,407.0,560.0,0.42
1778,4711_g,1147,235.0,1014.0,Q9PWB9,1103.0,196.0,529.0,1.0,Gag/env fusion protein,30,0.3,91.0,3e-26,124.0,336.0,0.28
1779,4712_g,1604,126.0,1523.0,Q7RQQ8,1073.0,701.0,1065.0,3.0,Putative uncharacterized protein PY01034 ,6,0.2,91.0,7e-32,144.0,213.0,0.43
1780,4713_g,1416,76.0,1389.0,B3L5D9,1377.0,977.0,1361.0,1.0,Putative uncharacterized protein,11,0.2,114.0,9e-51,206.0,278.0,0.42
1781,4714_g,1089,145.0,1086.0,C0H4X1,324.0,11.0,324.0,1.0,"U5 snrnp-specific protein, putative",30,0.97,207.0,1e-119,435.0,314.0,0.66
1782,4715_g,2931,,,,,,,,,0,,,,,,
1783,4716_g,4175,138.0,2834.0,Q7RM48,3649.0,850.0,2004.0,3.0,Chloroquine resistance marker protein ,30,0.25,389.0,4e-168,598.0,915.0,0.43
1784,4717_g,303,,,,,,,,,0,,,,,,
1785,4718_g,2406,1.0,2382.0,Q8IB40,852.0,1.0,782.0,1.0,C-13 antigen,9,1.01,296.0,2.9999999999999996e-84,319.0,857.0,0.35
1786,4719_g,1872,1.0,1869.0,B3LD49,950.0,327.0,950.0,1.0,Vps16-like protein,30,0.66,450.0,0.0,922.0,624.0,0.73
1787,4720_g,924,1.0,918.0,Q4YBL9,1958.0,1645.0,1957.0,1.0,Putative uncharacterized protein (Fragment) ,6,0.16,161.0,9e-79,298.0,313.0,0.52
1788,4721_g,345,1.0,318.0,B3L867,204.0,1.0,105.0,1.0,Putative uncharacterized protein,3,0.52,54.0,8e-20,101.0,107.0,0.51
1789,4722_g,354,,,,,,,,,0,,,,,,
1790,4723_g,1239,586.0,1236.0,Q9U0L3,320.0,104.0,320.0,1.0,"Transcription factor, putative",16,0.68,100.0,2e-46,192.0,219.0,0.46
1791,4724_g,603,,,,,,,,,0,,,,,,
1792,4725_g,2736,202.0,2607.0,Q4YPB2,748.0,6.0,748.0,1.0,Putative uncharacterized protein (Fragment) ,14,0.78,187.0,5e-63,248.0,580.0,0.33
1793,4726_g,618,31.0,516.0,Q7RLC3,304.0,72.0,233.0,1.0,Putative uncharacterized protein PY02623 ,6,0.53,71.0,6e-25,119.0,162.0,0.44
1794,4727_g,3072,13.0,2937.0,Q8IKZ6,1024.0,2.0,950.0,1.0,Multidrug resistance protein 2 (Heavy ,30,0.97,511.0,0.0,890.0,990.0,0.52
1795,4728_g,30,,,,,,,,,0,,,,,,
1796,4729_g,927,7.0,924.0,Q8IDY7,983.0,724.0,983.0,1.0,Putative uncharacterized protein,7,0.31,185.0,2e-77,294.0,307.0,0.61
1797,4730_g,2010,1.0,1905.0,Q8IDY7,983.0,1.0,742.0,1.0,Putative uncharacterized protein,30,0.39,249.0,8e-129,466.0,387.0,0.65
1798,4731_g,2169,,,,,,,,,0,,,,,,
1799,4732_g,234,,,,,,,,,0,,,,,,
1800,4733_g,90,,,,,,,,,0,,,,,,
1801,4734_g,75,,,,,,,,,0,,,,,,
1802,4735_g,471,1.0,453.0,B3L0L7,154.0,1.0,151.0,1.0,Putative uncharacterized protein,11,0.98,136.0,3e-61,238.0,151.0,0.91
1803,4736_g,3339,826.0,2976.0,C6KTD6,677.0,59.0,607.0,1.0,Putative uncharacterized protein,7,0.17,70.0,9.999999999999999e-26,125.0,117.0,0.6
1804,4737_g,537,1.0,399.0,Q8IIA2,156.0,1.0,133.0,1.0,"40S ribosomal protein S18, putative",30,0.85,116.0,1e-61,240.0,133.0,0.88
1805,4738_g,1269,1.0,1236.0,Q8ILQ9,1041.0,658.0,1032.0,1.0,"ATP-dependent RNA Helicase, putative",30,0.41,171.0,2e-69,268.0,422.0,0.41
1806,4739_g,1976,147.0,1742.0,Q8ILQ9,1041.0,8.0,521.0,3.0,"ATP-dependent RNA Helicase, putative",30,0.24,123.0,7e-55,221.0,255.0,0.49
1807,4740_g,2019,892.0,2013.0,Q7RN01,547.0,135.0,525.0,1.0,Putative uncharacterized protein PY02025 ,30,0.71,222.0,6e-113,414.0,391.0,0.57
1808,4741_g,1239,7.0,1131.0,Q7RKK7,545.0,182.0,544.0,1.0,Putative uncharacterized protein PY02894 ,6,0.7,146.0,3e-49,201.0,380.0,0.39
1809,4742_g,765,7.0,522.0,Q8I3Q1,1526.0,345.0,516.0,1.0,Putative uncharacterized protein,14,0.11,103.0,3e-56,223.0,174.0,0.6
1810,4743_g,1854,211.0,1845.0,Q8IHS1,317.0,13.0,314.0,1.0,Conserved Plasmodium protein,9,0.71,100.0,8.000000000000001e-45,187.0,224.0,0.45
1811,4744_g,1737,1.0,1725.0,Q8IAM8,604.0,1.0,604.0,1.0,Serine/threonine-protein phosphatase,30,0.66,362.0,0.0,754.0,400.0,0.91
1812,4745_g,3441,1018.0,2430.0,Q7RFX7,1196.0,585.0,1001.0,1.0,Putative uncharacterized protein PY04575 ,5,0.27,98.0,4e-20,106.0,319.0,0.31
1813,4746_g,1920,,,,,,,,,0,,,,,,
1814,4747_g,1509,,,,,,,,,0,,,,,,
1815,4748_g,1527,103.0,1524.0,A5K6Q2,509.0,111.0,509.0,1.0,"tRNA-dihydrouridine synthase A, putative ",30,0.93,252.0,2e-129,468.0,474.0,0.54
1816,4749_g,1326,88.0,1200.0,H6U3V1,450.0,31.0,404.0,1.0,Gamete surface antigen Pvs48/45,30,0.84,171.0,1.0000000000000001e-88,332.0,378.0,0.46
1817,4750_g,186,,,,,,,,,0,,,,,,
1818,4751_g,2493,,,,,,,,,0,,,,,,
1819,4752_g,507,,,,,,,,,0,,,,,,
1820,4753_g,279,10.0,210.0,Q7R8I3,123.0,36.0,102.0,1.0,Drosophila melanogaster RE19804p-related ,30,0.54,58.0,9.999999999999999e-27,123.0,67.0,0.87
1821,4754_g,1320,289.0,1287.0,Q4XVE3,278.0,1.0,268.0,1.0,Putative uncharacterized protein (Fragment) ,11,0.68,128.0,2e-65,255.0,188.0,0.69
1822,4755_g,999,706.0,996.0,Q4XYT4,164.0,30.0,126.0,1.0,"30S ribosomal protein S6-like protein, ",6,0.59,65.0,6e-23,113.0,97.0,0.68
1823,4756_g,1395,,,,,,,,,0,,,,,,
1824,4757_g,2145,304.0,2118.0,Q9NIH5,667.0,58.0,660.0,1.0,Phosphatidate cytidylyltransferase,30,0.91,327.0,2.0000000000000002e-145,522.0,608.0,0.54
1825,4758_g,2880,1087.0,2745.0,Q8I3V8,848.0,349.0,845.0,1.0,"RNA recognition motif, putative",30,0.67,272.0,4e-133,481.0,564.0,0.49
1826,4759_g,435,4.0,426.0,Q8ILN6,311.0,3.0,143.0,1.0,"RNA polymerase subunit, putative",23,0.45,110.0,6e-57,224.0,141.0,0.79
1827,4760_g,333,1.0,330.0,Q8ILN5,113.0,1.0,113.0,1.0,"Mitochondrial protein import protein TIM13, ",17,1.0,68.0,2.0000000000000003e-34,149.0,113.0,0.61
1828,4761_g,2920,,,,,,,,,0,,,,,,
1829,4762_g,345,1.0,189.0,Q8IIG1,2545.0,2459.0,2521.0,1.0,Uncharacterized protein PF11_0213,7,0.02,49.0,7e-21,104.0,63.0,0.78
1830,4763_g,2376,403.0,2355.0,B3L508,771.0,156.0,748.0,1.0,"tRNA nucleotidyltransferase, putative ",30,0.86,320.0,3e-136,491.0,664.0,0.49
1831,4764_g,1818,1.0,1809.0,Q4YPZ5,569.0,1.0,569.0,1.0,Putative uncharacterized protein,30,0.56,147.0,1e-69,270.0,316.0,0.47
1832,4765_g,3954,1450.0,1752.0,E2ASP6,159.0,7.0,132.0,1.0,Putative uncharacterized protein (Fragment) ,8,0.64,40.0,4e-08,67.0,102.0,0.4
1833,4766_g,2283,1.0,654.0,C6S3C8,573.0,1.0,219.0,1.0,Golgi re-assembly stacking protein 1,30,0.38,116.0,4e-57,228.0,219.0,0.53
1834,4767_g,87,,,,,,,,,0,,,,,,
1835,4768_g,2025,1.0,1716.0,B0ENY4,1080.0,2.0,1020.0,1.0,Intracellular protein transport protein ,30,0.56,131.0,1e-19,103.0,607.0,0.22
1836,4769_g,87,,,,,,,,,0,,,,,,
1837,4770_g,246,,,,,,,,,0,,,,,,
1838,4771_g,312,,,,,,,,,0,,,,,,
1839,4772_g,327,,,,,,,,,0,,,,,,
1840,4773_g,96,,,,,,,,,0,,,,,,
1841,4774_g,624,,,,,,,,,0,,,,,,
1842,4775_g,49,,,,,,,,,0,,,,,,
1843,4776_g,789,,,,,,,,,0,,,,,,
1844,4777_g,597,154.0,525.0,Q4YTM8,378.0,44.0,167.0,1.0,"Aspartate carbamoyltransferase, putative ",30,0.33,66.0,8.000000000000001e-34,148.0,124.0,0.54
1845,4778_g,213,,,,,,,,,0,,,,,,
1846,4779_g,2496,583.0,2487.0,O77354,1367.0,216.0,909.0,1.0,"Valine-tRNA ligase, putative",30,0.17,111.0,4e-48,199.0,235.0,0.48
1847,4780_g,2161,421.0,1590.0,Q8IIG0,1252.0,340.0,702.0,1.0,Conserved Plasmodium protein,30,0.3,145.0,4.0000000000000005e-49,202.0,377.0,0.39
1848,4781_g,1069,,,,,,,,,0,,,,,,
1849,4782_g,300,,,,,,,,,0,,,,,,
1850,4783_g,2535,1.0,609.0,B3LDD8,739.0,1.0,207.0,1.0,Putative uncharacterized protein,7,0.28,114.0,1e-51,210.0,210.0,0.55
1851,4784_g,1056,373.0,1050.0,Q8I3Q6,301.0,96.0,300.0,1.0,Putative uncharacterized protein,6,0.77,125.0,4.9999999999999996e-54,217.0,231.0,0.55
1852,4785_g,1758,424.0,1722.0,Q7RFP0,540.0,116.0,513.0,1.0,4-diphosphocytidyl-2-C-methyl-D-erythritol ,30,0.8,221.0,3.9999999999999995e-91,341.0,434.0,0.51
1853,4786_g,468,1.0,465.0,A5KAU7,162.0,1.0,162.0,1.0,"50S ribosomal subunit protein L28, putative ",20,1.02,103.0,3e-39,165.0,166.0,0.63
1854,4787_g,677,162.0,671.0,A5K1E1,308.0,131.0,307.0,3.0,Putative uncharacterized protein,5,0.57,110.0,1.0000000000000001e-39,167.0,177.0,0.63
1855,4788_g,1245,256.0,1233.0,A5K1E0,340.0,17.0,338.0,1.0,tRNA-dihydrouridine synthase,30,0.96,238.0,2e-140,504.0,326.0,0.74
1856,4789_g,3409,1037.0,3406.0,Q8I0W7,1123.0,405.0,1123.0,2.0,"Snrnp protein, putative",30,0.44,437.0,0.0,868.0,489.0,0.9
1857,4790_g,1311,,,,,,,,,0,,,,,,
1858,4791_g,294,31.0,282.0,Q4YZC4,122.0,34.0,117.0,1.0,Putative uncharacterized protein,5,0.69,44.0,7e-18,94.0,84.0,0.53
1859,4792_g,177,,,,,,,,,0,,,,,,
1860,4793_g,1263,613.0,1257.0,A5K4L7,367.0,69.0,303.0,1.0,Putative uncharacterized protein,30,0.64,116.0,2.0000000000000002e-60,238.0,235.0,0.5
1861,4794_g,1884,1.0,1881.0,Q7RRR6,392.0,69.0,392.0,1.0,Putative uncharacterized protein PY00652 ,30,0.34,58.0,1.9999999999999998e-26,126.0,134.0,0.44
1862,4795_g,1050,1.0,534.0,C0H473,275.0,99.0,270.0,1.0,"Co-chaperone p23, putative",22,0.65,113.0,6e-45,186.0,178.0,0.64
1863,4796_g,1629,,,,,,,,,0,,,,,,
1864,4797_g,741,,,,,,,,,0,,,,,,
1865,4798_g,978,,,,,,,,,0,,,,,,
1866,4799_g,324,1.0,321.0,B3L907,103.0,1.0,103.0,1.0,Putative uncharacterized protein,16,1.05,68.0,3.9999999999999996e-30,135.0,108.0,0.63
1867,4800_g,1812,514.0,1794.0,Q4Y943,514.0,6.0,467.0,1.0,"Farnesyltransferase beta subunit, putative ",30,0.93,257.0,7e-145,520.0,476.0,0.54
1868,4801_g,786,,,,,,,,,0,,,,,,
1869,4802_g,1242,699.0,1241.0,C0H579,310.0,9.0,206.0,3.0,Putative uncharacterized protein,24,0.65,91.0,2e-18,99.0,201.0,0.46
1870,4803_g,417,,,,,,,,,0,,,,,,
1871,4804_g,2418,1297.0,1794.0,Q8IAQ1,698.0,430.0,612.0,1.0,Putative uncharacterized protein,5,0.27,58.0,9e-15,88.0,189.0,0.31
1872,4805_g,3504,,,,,,,,,0,,,,,,
1873,4806_g,1391,575.0,1135.0,O77320,3724.0,1731.0,1929.0,2.0,Putative uncharacterized protein,6,0.06,76.0,8.000000000000001e-23,114.0,214.0,0.36
1874,4807_g,2171,117.0,2156.0,Q7RN84,3869.0,1418.0,2358.0,3.0,Putative uncharacterized protein PY01937 ,7,0.09,136.0,7e-48,197.0,346.0,0.4
1875,4808_g,546,1.0,531.0,B3L787,246.0,1.0,177.0,1.0,Proteasome subunit alpha type,30,0.72,172.0,8e-95,350.0,177.0,0.98
1876,4809_g,684,1.0,678.0,B3L786,241.0,1.0,226.0,1.0,Proteasome subunit alpha type,30,0.94,199.0,6e-112,408.0,226.0,0.89
1877,4810_g,3045,676.0,3039.0,Q8IDU4,931.0,178.0,930.0,1.0,"Protein kinase, putative",30,0.46,234.0,5e-117,428.0,432.0,0.55
1878,4811_g,761,,,,,,,,,0,,,,,,
1879,4812_g,1299,286.0,1104.0,Q8ILK6,359.0,47.0,325.0,1.0,Putative uncharacterized protein,8,0.78,148.0,2e-69,268.0,281.0,0.53
1880,4813_g,933,,,,,,,,,0,,,,,,
1881,4814_g,2151,,,,,,,,,0,,,,,,
1882,4815_g,1410,1.0,1374.0,A5K1J2,643.0,195.0,637.0,1.0,Putative uncharacterized protein,5,0.78,234.0,1e-96,358.0,499.0,0.47
1883,4816_g,2652,121.0,2094.0,Q8IJQ3,889.0,45.0,705.0,1.0,Conserved Plasmodium protein,19,0.75,292.0,3e-146,525.0,664.0,0.44
1884,4817_g,2181,1439.0,1633.0,Q5BRK7,75.0,2.0,71.0,2.0,SJCHGC07883 protein (Fragment),11,0.75,24.0,8e-10,71.0,56.0,0.43
1885,4818_g,1032,4.0,1026.0,Q4XX62,916.0,625.0,915.0,1.0,"Selenophosphate synthetase, putative (Fragment) ",30,0.14,79.0,2e-40,172.0,126.0,0.63
1886,4819_g,1338,25.0,1326.0,Q8I349,432.0,34.0,430.0,1.0,Putative uncharacterized protein,6,1.01,205.0,5e-100,370.0,437.0,0.47
1887,4820_g,3697,,,,,,,,,0,,,,,,
1888,4821_g,834,,,,,,,,,0,,,,,,
1889,4822_g,2718,10.0,2715.0,Q8ILH0,2779.0,498.0,1475.0,1.0,"rRNA (Adenosine-2'-O-)-methyltransferase, ",7,0.38,275.0,3e-73,282.0,1068.0,0.26
1890,4823_g,1863,214.0,1725.0,Q7RLN4,585.0,96.0,573.0,1.0,Putative uncharacterized protein PY02506 ,5,0.9,132.0,6e-41,174.0,525.0,0.26
1891,4824_g,1008,34.0,1005.0,Q7RLN3,341.0,4.0,341.0,1.0,Putative uncharacterized protein PY02507 ,6,1.01,132.0,6e-53,213.0,344.0,0.39
1892,4825_g,87,,,,,,,,,0,,,,,,
1893,4826_g,303,,,,,,,,,0,,,,,,
1894,4827_g,1053,,,,,,,,,0,,,,,,
1895,4828_g,1449,352.0,1383.0,Q7RSX4,450.0,111.0,449.0,1.0,Putative uncharacterized protein PY00228 ,3,0.81,118.0,6.999999999999999e-30,137.0,363.0,0.33
1896,4829_g,3354,514.0,1656.0,B4M5A4,858.0,109.0,613.0,1.0,GJ10070,30,0.46,85.0,3e-11,77.0,394.0,0.22
1897,4830_g,3183,1.0,309.0,Q4YCD5,251.0,1.0,103.0,1.0,Putative uncharacterized protein (Fragment) ,30,0.41,64.0,2e-31,144.0,103.0,0.63
1898,4831_g,1878,1.0,1680.0,Q7RLA9,583.0,1.0,541.0,1.0,"Splicing factor, putative",30,0.62,152.0,6e-67,261.0,362.0,0.42
1899,4832_g,1671,178.0,1023.0,F0VHM4,297.0,18.0,291.0,1.0,Putative uncharacterized protein,30,0.94,91.0,5e-25,121.0,280.0,0.33
1900,4833_g,228,,,,,,,,,0,,,,,,
1901,4834_g,264,22.0,209.0,F0XLS0,712.0,98.0,251.0,1.0,C-24 sterol reductase,20,0.04,23.0,5e-13,57.0,32.0,0.72
1902,4835_g,228,4.0,213.0,Q8I322,147.0,57.0,147.0,1.0,Putative uncharacterized protein,4,0.62,35.0,5e-08,62.0,91.0,0.39
1903,4836_g,1044,1.0,909.0,Q8I323,338.0,1.0,303.0,1.0,"26S proteasome regulatory subunit, putative ",30,0.9,259.0,4e-118,429.0,303.0,0.86
1904,4837_g,2205,229.0,2202.0,B3LC62,632.0,49.0,632.0,1.0,Putative uncharacterized protein,30,0.49,239.0,4e-143,514.0,312.0,0.77
1905,4838_g,1422,,,,,,,,,0,,,,,,
1906,4839_g,1308,,,,,,,,,0,,,,,,
1907,4840_g,1698,124.0,1692.0,Q8IBM5,579.0,29.0,578.0,1.0,Putative uncharacterized protein,17,0.96,305.0,3.0000000000000003e-165,587.0,556.0,0.55
1908,4841_g,3523,1093.0,3057.0,C0H5D9,4780.0,376.0,1005.0,1.0,Putative uncharacterized protein,4,0.15,155.0,1e-20,108.0,724.0,0.22
1909,4842_g,57,,,,,,,,,0,,,,,,
1910,4843_g,1338,1.0,1332.0,B3LAR8,497.0,22.0,496.0,1.0,"RNA binding protein, putative",30,0.96,319.0,2e-180,637.0,479.0,0.67
1911,4844_g,120,,,,,,,,,0,,,,,,
1912,4845_g,1140,1.0,1137.0,Q8IDM3,372.0,1.0,371.0,1.0,Putative uncharacterized protein,14,1.02,273.0,1e-155,554.0,379.0,0.73
1913,4846_g,474,22.0,399.0,A5K8B1,160.0,35.0,145.0,1.0,Putative uncharacterized protein,5,0.79,43.0,1e-13,80.0,126.0,0.35
1914,4847_g,1338,1.0,1335.0,Q7RCR6,445.0,1.0,445.0,1.0,Tubulin beta chain,30,1.0,443.0,0.0,837.0,445.0,0.99
1915,4848_g,1959,937.0,1956.0,Q8I0U9,524.0,185.0,524.0,1.0,Triose phosphate transporter,30,0.65,255.0,1e-146,526.0,340.0,0.75
1916,4849_g,642,,,,,,,,,0,,,,,,
1917,4850_g,531,,,,,,,,,0,,,,,,
1918,4851_g,1011,616.0,1008.0,Q8I3X9,1644.0,327.0,458.0,1.0,Putative uncharacterized protein,3,0.08,65.0,4e-21,107.0,132.0,0.5
1919,4852_g,2817,892.0,1734.0,Q4YNY0,535.0,205.0,500.0,1.0,"Sequestrin, putative (Fragment)",30,0.56,88.0,8.000000000000001e-29,135.0,297.0,0.3
1920,4853_g,222,19.0,216.0,B3LBX6,325.0,12.0,78.0,1.0,"Protein kinase, putative",6,0.21,36.0,2e-10,69.0,67.0,0.54
1921,4854_g,3447,631.0,1899.0,Q7RRN5,4805.0,1858.0,2282.0,1.0,"Bromodomain, putative (Fragment)",6,0.1,129.0,5e-31,142.0,461.0,0.28
1922,4855_g,2244,91.0,2241.0,C6KSP1,773.0,10.0,773.0,1.0,Putative uncharacterized protein,8,0.49,160.0,3e-59,236.0,375.0,0.43
1923,4856_g,1586,,,,,,,,,0,,,,,,
1924,4857_g,2332,,,,,,,,,0,,,,,,
